SMILES,Activity_Flag
O(C=1C=2C[C@@H]3[C@H](N(CC3)CCC)CC2C=CC1)C,1
S1C(N2CCCCC2)=NN=C1NC(=O)NC3=CC(=CC=C3OC)C,0
OC(C(CN(C)C)C1=CC=CC=C1)(CCC)C2=CC=C(OC)C=C2,0
S1C(C2=NN(N=N2)CC(=O)N3CCN(CC3)C4=CC=C(OC)C=C4)=CC=C1,0
C=1(C=2C=3C[C@@H](N(CCC)CCC)CCC3C=CC2NC1)C(=O)C,1
C=12C(CN(C)CCC1C=C(C(=C2)O)Cl)C3C=CCCC3,1
S1C(=NC=2C1=CC=CC2)/C(=C/C3=CC(O)=C(OC)C=C3)/CC(=O)O,0
S(=O)(=O)(N1CCN(CC1)C2=CC(OC)=CC=C2)C=3SC(=CC3)C4=NOC(=C4)C(F)(F)F,0
N1N=C(C2=CC=C(C=C2)Cl)C=C1C3CCN(CC3)CC=4C=C(Cl)C=CC4,1
S1C(C=2C=C(C(=O)N[C@H]3CCN(C3)CC4=CC=CC=C4)C=CC2)=CC=C1,1
C=1C=C([C@H](CNCCSCCCNCCC2=CC=C(C=C2)OCC)O)C=3SC(=NC3C1O)O,1
S1(N(C2=CC=CC3=C2C1=CC=C3)CCCN4CC=C(C=5C=6C(=CC=C(C6)Br)NC5)CC4)(=O)=O,1
C1=CC=CC=C1C=2NC=C(CN3CCN(CC3)C4=CC=CC=C4)N2,1
C1(=CC=C(C=C1)C)OCCCNCCOC2=CC=CC=C2,1
FC(F)(F)C=1C=C(NC(=O)CC#N)C(N2CCOCC2)=CC1,0
S(=O)(=O)(NCCCN1CCN(CC1)C2=NOC=3C2=CC=CC3)C4=CC=CS4,1
O1C2C3C(OC=4C2=CC=CC4)(CCC(C3)(C1)CO)C,0
ClC=1C(/C=N/N2CCN(CC2)CC3=CC=C(C=C3)C)=CC(N(=O)=O)=CC1,0
BrC1=CC=2[C@H]3O[C@H](CC3C=4C(OC2C=C1)=CC=CC4)CN(C)C,1
S(=O)(=O)(N1CCCC1)C2=CC=3N(CC(=O)NCC=4C(OC)=CC=CC4)C(=O)CSC3C=C2,0
ClC=1C=C(C=2N(CC)C(S)=NN2)C=CC1,0
S(=O)(=O)(NCCNC(=O)C1=NON=C1N)C2=CC=C(F)C=C2,0
N1(C2=NC=CC=C2)CCN(CC1)CC[C@H]3CC=C(CC3)C4=CC=CC=C4,1
C1CN(CCN1C2=C(C=CC=C2)OC(C)C)[C@@H]3CC[C@H](CC3)NS(C4=C(C=CC(=C4)Cl)OC)(=O)=O,1
C1=2C(C(=O)C=3C1=CC=CC3)=CC=CC2C(=O)NCCCCN4CCN(CC4)C5=C(OC)C=CC=C5,1
C(C1=CC=C(OCC2CCN(CC2)CC3=CC=CC=C3)C=C1)(F)(F)F,1
S(=O)(=O)(N(CC)CC)C1=CC2=C(N=C(O)C=C2C(=O)NC3=CC=C(C=C3)C)C=C1,0
C=1C=CC(N2CCN(CC2)CCCCOC=3N=C4C(=CC3)CCC(N4)=O)=C(C1C)Cl,1
[C]#CC=1CCC(N(CCCCN2N=NC(=C2)C3=CC=C(C=C3)C4=CC=CC=C4)CCC)CC1,1
BrC=1OC(C(=O)NNC(=O)CC2=CC=CC=C2)=CC1,0
N1(C(N2CCCCC2C1=O)=O)CCCCN3CCN(CC3)C=4C=C(Cl)C=CC4,1
FCCOCCN1N=NC(CN2CCN(CC2)C=3C(OC)=CC=CC3)=C1,1
N=1OC(=CC1/C=C/C2=CC=CC=C2)CCCCN3CCN(C(C4=CC=CC=C4)C=5C=CC=CC5)CC3,1
O1N=C(N=C1C=2C=C(N(=O)=O)C(NC(C3=CC=CC=C3)C)=CC2)CC,0
ClC1=C/C(=C\NNC(=O)C2=C3C(=NC(=C2)C)C=CC=C3)/C(=O)C(N(=O)=O)=C1,0
C1(=C(C2=CC=CC=C2N1)CCN(CC)C)C=3SC=CC3,1
S1C=2N(CCN2)C(=C1C)C3=CC=C(OC)C=C3,0
S(=O)(=O)(N1CCC(CC1)C(OCC2=C(OC)C(OC)=CC=C2)=O)C3=C(C=C(C=C3)C)C,0
S(=O)(=O)(N(CC(=O)NC1=CC=C(NC(=O)C)C=C1)C)C2=CC=3CCC(=O)NC3C=C2,0
O(C(=O)C1CN(CCC1)CC(=O)/C=C\2/N(C=3C(C2(C)C)=CC=CC3)C)CC,0
S1C(=NC=2C1=CC=CC2)C=3C=CC(CNC(=O)C4=CC=C(OC)C=C4)=CC3,0
S1(N(C(C2C1C3OC2CC3)=O)CCCCN4CCN(C5=C(N=CC=N5)Cl)CC4)(=O)=O,1
BrC1=CC2=C(C3(CCN(C3)CCCSC=4N(C(=NN4)C=5OC=NC5C)C)CC2)C=C1,1
C1=2C3(CN(C)CCC1=CC(=C(C2)O)Cl)CCCC3,1
S(=O)(=O)(N(C)C)C1=CC(NC(=S)N(C(C)C)C2=CC=CC=C2)=CC=C1,0
N1(C2=NC=CC=C2)CCN(CC1)CCC(NC3C=4C(=C(OC)C=CC4)CCC3)=O,1
BrC=1C=CC(C(=O)NCCC(=O)NC=2N=CC(=CC2)C)=CC1,0
O=C(NC1(CCCCC1)C#N)COC(=O)C=2OCCOC2,0
O1CCN(CC1)C=2C=CC(NC(=O)CN(CC3=CC(OC)=C(OC)C=C3)C)=CC2,0
N1(C(CN2CCN(CC2)CC=3C=CC(=CC3)Cl)=O)C4=C(C=C(C=C4)SC)CC1,1
C1=CC2=C(C=C1)CCCN(C2=O)CCCN3CCN(CC3)C4=CC=CC=C4OC,1
O(CCNC(=O)C=1N=NC(O)=C2C1C=CC=C2)C3=CC=CC=C3,0
C=12C(=C(C)SC1C)SCC3=C2N(N=C3)C,1
O=C(N1CCCC1)CCC(=O)NC2=C(N(=O)=O)C=C(OC)C=C2,0
O(CCOC(=O)C=1C(=NOC1C)C=2C=CC=CC2)C3=C(N(=O)=O)C=C(N(=O)=O)C=C3,0
S(C1=C2CCCCC2=NC=3C1=CC=C(C3)C(=O)NC=4C(OC)=CC=C(OC)C4)CC(=O)O,0
ClC=1C(N2C(=NC=3SC=CC3C2=O)C)=CC=CC1,0
C=1(C=CC=C(C1Cl)N2CCN(CC[C@@H]3CC[C@@H](NC(=O)CC)CC3)CC2)Cl,1
O=C(N1CCCC=2C1=CC=CC2)CN3C=4C(C(=C3)C=O)=CC=CC4,0
C1=2C(N3CC(C)N(CC3)C)CC(C1=CC=C(C2)Cl)C4=CC=C(C=C4)F,1
O1C(C(=O)N2CCN(CC2)C3=CC=C(OC)C=C3)=C(NC(=O)C4=C(OC)C=CC=C4)C=5C1=CC=CC5,0
ClC1=C(N2CCN(CCC2)CCCCOC=3C=C4N=C(O)C=CC4=CC3)C=CC=C1Cl,1
C1CN([C@@H]2CC[C@@H](CC2)NS(C3=CN=C(C(=C3)Br)Cl)(=O)=O)CCN1C=4C=CC=CC4OC(C)C,1
N1(CCN(CC1)CCCCC=2C=CC(=CC2)OC)CC=3OC=4C(C3)=CC=CC4,1
C1=2[C@@H]([C@H](N(CCC)CCC)CCC1=C(OC)C=CC2)C,1
N1(C=2C=CC(=CC2)Cl)CCN(CC1)CCNC3C=4C(=C(OC)C=CC4)CCC3,1
C=1(Cl)C(=CC=2[C@@H]3[C@H](CCC4=C3C=CC=C4C5=CC=C(C=C5)OC)N(C)CCC2C1)O,1
O1C(CNC=2N(CCCCC)C=3C(N2)=CC=CC3)=CC=C1,0
S=C(NC=1C(C(=O)NC2CCCCC2)=CC=CC1)NC(=O)C,0
C12=C(C3=CC=CC=C3N1)CCN(C2)CCCCC4=CC=NC=C4,1
N1(CCN(CC1)CC[C@H]2CC[C@H](NC=3N=CC=CN3)CC2)C=4C=CC=CC4,1
S1(N(C=2C=CC=C3C2C1=CC=C3)CCCCN4CCN(CC4)C=5C=CC(=CC5)F)(=O)=O,1
N12C(=NC=3C1=C(C=CC3)C[C@H](C2)NC)O,1
O=C(N1CCN(CC1)C2=NC=CC=C2)CCC=3N4C(N(CCCOC(C)C)C(=O)C5=C4C=CC=C5)=NN3,0
N1(C(CC2(CC1=O)CCCC2)=O)CCN3CCN(CC3)C4=CC=C(C=C4)F,1
S(=O)(=O)(N1CC(CCC1)C(=O)NCCC2=CC=C(C=C2)C)C,0
S1C(C2CCN(CC2)CCC)=CC=3C1=CC=CC3,1
ClC=1C=CC(C2=C3N(N=C2C)C(O)=CC(=N3)CCC)=CC1,0
C12=C3C(NC=C3C#N)=C(C=C1CCC(C2)N(CCC)CCC)F,1
S(C=1N(CCC)C(O)=NN1)CC(=O)NC2=C(OC3=CC=CC=C3)C=CC=C2,0
S1C=C(N=C1N)C=2CN(CCC2)C,1
O=C1N(C(=O)NC1(C2=CC=CC=C2)C3=CC=CC=C3)CC(=O)NC(=O)N,0
C=1(C(=C(C(=O)NC[C@H]2N(CCC2)CC)C(OC)=C(C1)O)Br)Cl,1
ClC=1C(=CC=C(NC(=O)COC=2C3=C(C(=O)N(CC)C=C3)C=CC2)C1)C,0
BrC1=CC=C(S(=O)(=O)C=2N=NN3C4=C(C(NCCCN5CCCC5=O)=NC32)C=CC=C4)C=C1,0
O=C(N1CCCC=2C1=CC=CC2)CCCC(=O)N3CCCC=4C3=CC=CC4,0
N1C=C(CCCCN2CC=C(CC2)C3=CC=C(C=C3)Cl)C4=C1C=CC=C4,1
C12=C(C=C(C(=C1)O)Cl)CC(CC2C3=CC=CC=C3)NC,1
S1/C(=C\2/C=3C(N(C2=O)C)=CC=CC3)/C(=O)N=C1NC4=C(C(=CC=C4)C)C,0
ClC1=C(S(=O)(=O)NC2=C(OC)C=CC=C2)C=C(C(=O)NCCN3CCOCC3)C=C1,0
S1CC(=NN=C1NC=2C=CC(OC)=CC2)C3=C(N(C(=C3)C)CCOC)C,0
FC=1C(C2N(NC(=O)C)C(=O)C3=C(N2)C=CC=C3)=CC=CC1,0
FC=1C=C(C=CC1)C(O/N=C(\N)/C2=NC=CC=C2)=O,0
S(C(F)(F)F)(OC1=C2C3=C4C(CCN([C@@H]4CC2=CC=C1)C)=CC=C3)(=O)=O,1
O1C2(OCCC1)C=3C(N(C2=O)CC(OC)=O)=CC=CC3,0
BrC=1SC(S(=O)(=O)NC=2C=C(OC)C(OC)=CC2)=CC1,0
O=C1N(C(=O)N(C1CC(=O)NC2=CC=C(C=C2)C(OCC)=O)CCOC)C=3C=C(C=CC3)C,0
N1(C=2C(=CC(C#N)=CC2)OC)CCN(CC1)CCCCC=3C=4C(=CC=C(C#N)C4)NC3,1
O=C1N(N(C(=O)C1(CCCC)CC2=CC(N(=O)=O)=C(OC)C=C2)C3=CC=CC=C3)C4=CC=CC=C4,0
C1(=NC(CNC[C@H]2CN(CC=3C=CC=CC3)CC2)=CS1)C=4C(=CC=C(C4)Br)OC,1
C=1(C(=CC2=C(C1)CCN3[C@@H]2C[C@](CC3)(O)C4=CC=C(C=C4)Cl)O)C,1
N1(C2=C(CCC=3C1=CC=CC3)C=CC=C2)CCCN(C)C,1
O1CCN(CC1)/C=N/C=2N(C(=C(C2C#N)C3=CC=CC=C3)C4=CC=CC=C4)CC=5OC=CC5,0
ClC1=C(N(=O)=O)C=C(C(=O)NC2=NC(=CC(=N2)C)C)C=C1,0
O=C(NC1CCCC1)C=2C(N(C=3N=C4N(C(=O)C3C2)C=CC=C4)CCC5=CC(OC)=C(OC)C=C5)=N,0
S(=O)(=O)(C1=CN(C=2C(C1=O)=CC(OCC)=CC2)CCC)C3=CC=C(OC)C=C3,0
S1(N(C(C2C1C3C4C(C2C=C3)C4)=O)CCCCN5CCN(C=6N=CC=CN6)CC5)(=O)=O,1
O(C1CCCCC1=O)C(=O)C2=CC(OC)=C(C(OC)=C2)C,0
C1=2[C@@H]3C=4C(=CC(=C(C4)O)O)CC[C@H]3NCC1=NC5=C(C2)CCCC5,1
O(C=1C=C2CN(CCC2=CC1OC)CC(=O)NC=3C4=C(NC3C(OC)=O)C=C(C=C4)C)C,0
N1(CCN(CC1)C2=NC=CC=N2)CC=3N=C(NC3C)C=4C=CC=CC4,1
FCCOC=1C=C2C=3[C@H](N(CC2)C)CC=4C(C3C1)=C(O)C=CC4,1
S1C2=C(CCCC2)C3=C1N(CC4=C(C=CC(=C4)C)C)C(=O)N(C3=O)C5=CC=CC=C5,0
S1C(N2CCCCC2)=NN=C1NC(=O)NC3=CC(=CC=C3)C(F)(F)F,0
C1(C(N[C@@H]2CN(C3CCCCC3)CC2)=O)=C(C=4C=CC=CC4C(=C1)Br)OC,1
O=C1CC(CC(=O)C1C=NC=2C=C(OC)C=CC2)(C)C,0
N1(C(CN2CCN(CC2)CC3=CC=C(C=C3)C)=O)[C@H](CC4=C1C=CC=C4)C,1
C1(=NOC(=C1)CCCCN2CCN(C(C3=CC=CC=C3)C4=CC=CC=C4)CC2)C=5SC=CC5,1
BrC1=CC(F)=C(NC(=O)C=2SC3=NC=4C5CCN(CC5)C4C=C3C2N)C=C1,0
S(=O)(=O)(NCC=1OC=CC1)C=2C=CC(C(OCC(=O)NC3CCCCC3)=O)=CC2,0
C=1(N(C2=CC=CC=C2N1)CC3=CC=C(C=C3)Cl)NCC4=CC=C(C(=O)OC)C=C4,1
C1=C2C(=CC(=C1)OCCN3CCN(CC3)C4=CC=CC(=C4)OC)N=C(N2)O,1
O=C(N1CCN(CC1)C2=NC(N3CCN(CC3)C(=O)[C@@H](N4N=NC(=C4)[C@@H](N)CC(C)C)[C@H](CC)C)=NC(=N2)NCCOCCOCCOCC#C)[C@@H](N5N=NC(=C5)[C@@H](N)CC(C)C)[C@H](CC)C,0
N1(C=C(C2CCN(CC2)CCO)C=3C1=CC=C(Cl)C3)C4=CC=C(C=C4)F,1
C=1(C(=NC(=C(C1)Br)NC)OC)C(N[C@@H]2CN(CCN(C2)CC)C)=O,1
ClC=1C=C(N)C(C(OCC(=O)N(C2CCCCC2)CC)=O)=CC1,0
C12=C3C(=CC=CN3N=C1)CC(C2)NCCC,1
N1(CC2=CC=CC=C2)CCC(C(CC3=CC=C(C=C3)F)=O)CC1,1
C(CCN1C(=C2C3C=CC(C4C=CC43)C2=C1O)O)CN5CCN(CC5)C=6N=CC=CN6,1
S(=O)(=O)(N(C1CCCCC1)C)C=2C=C3C(N(C=C(C(=O)N4CCN(CC4)C5=CC=CC=C5)C3=O)CC)=CC2,0
BrC1=C(C=CC=C1)C(O/N=C(\N)/CC2=CC=C(N(=O)=O)C=C2)=O,0
S(C1=NC(C2=CC=3OCOC3C=C2)=CC(=C1C#N)C(F)(F)F)CCC(OCC)=O,0
S1C(C=C2N=C(SCC(=O)NCC3OCCC3)N(C(=O)C12)CC4=CC=CC=C4)C,0
C1(=C(C(CCCF)=CC(=C1OC)OC)O)C(NC[C@H]2N(CCC2)CC)=O,1
C1N(CCN(C1)CCCCOC=2C=CC3=C(C2)NN=C3)C4=CC=CC(=C4Cl)Cl,1
[C@@H]12C=3C(=CC=C(C3)O)CC[C@H]1N(CCC)CCO2,1
N12[C@@H]3[C@@H](CN(CC3)CCCC(C4=C(N)C=CC=C4)=O)C=5C1=C(C=CC5)CCCC2,1
OC=1NC2=C(C1C3=NCCCCC3)C=CC=C2,0
C1(=CC=C(C=C1)I)C2(CCN(CC=3C4=CC(=CC=C4NC3)OC)CC2)O,1
[C@@H]12CC[C@@H](N1CCCSC3=NN=C(C4=C(N=CO4)C)N3C)C[C@@H](C2)C5=CC=CC(=C5)C(F)(F)F,1
C1(=NC=2C(=NC=CC2)NC=3C1=CC(=CC3)C)N4CCN(CC4)C,1
FC(F)(F)C1=CC(N2CCN(CC2)C(=O)C3=NOC4=C3CC(CC4)C)=CC=C1,0
N12[C@H]3[C@H](CN(CC3)CCCC(C4=C(C=C(C=C4)F)N)=O)C=5C1=C(C=CC5)CCC2,1
O(C(=O)C=1N(C2=C(N(C=C2)C)C1)CC=3C(=CC=CC3)C)CC,0
ClC1=CC=C(CN\2C3C(S/C2=N\C(=O)C4CC4)C=S(O)(O)=C3)C=C1,0
BrC1=C(C=2OC(SCC(=O)NC=3SC=NN3)=NN2)C=CC=C1,0
C1(=C(C=C2C(=C1)CCN3C2CC4=C(C3)C=CC(=C4)OC)OC)OC,1
O1[C@@H]2[C@@H](N(CC3CC3)CC1)CC=4C(C2)=C(O)C=CC4,1
N12C(C=C(C=C1)C(=O)NCCCCN3CCN(CC3)C4=C(OC)C=CC=C4)=CC=N2,1
SC1=NC=2C(N1)=CC=CC2OCCNCC3=CC=CC=C3,1
N12C(=NCC1CN3CCN(CC3)C=4C(OC)=CC=CC4)C=5C=CC=CC5NC2=O,1
O(CC(=O)NC1=C(C=C(N2CCCC2)C=C1)C)C3=CC=CC=C3,0
O(C1=C(N(=O)=O)C=C(C(=O)NN2C(=O)C3=C(N=C2)C=CC=C3)C=C1)C,0
C1=CC=C2C(=C1OC)CCC(C2)N(CCC)CCC,1
O1C(N(CC1)C(=O)C=2C=CC=CC2)C(CC=C(C)C)(C)C,0
C1(=NC2=C(C=CC(=C2)Cl)N(NC(CCCCCCCCC)=O)C3=CC=CC=C13)N4CCN(C)CC4,1
ClC1=CC=2C(=NC(N3CCNCC3)=NC2C=C1)C=4C=CC=CC4,0
C=1(C(N2CCN(CC2)CCC3CCC(NC(C=4SC=CC4)=O)CC3)=CC=CC1Cl)Cl,1
S(C=1NC2=C(N1)C=CC=C2)CC(=O)NC3=NC(OC)=CC(OC)=N3,0
ClC=1C(N2CCN(CC2)CCN3C(O)=C4C(N=C3O)=NC(=C4)C5=CC=C(OC)C=C5)=CC=CC1,1
S(=O)(=O)(N(CC(=O)N1CCN(CC1)C2=CC=CC=C2)C3=CC=C(C(C)C)C=C3)C4=C(N(N=C4C)C)C,0
C1CN(CCN1C2=C(C=CC=C2)OC(C)C)[C@@H]3CC[C@H](CC3)NS(C4=C(C(=CC=C4)Cl)F)(=O)=O,1
C1(N2CCN(CC2)C)C=3C=C(C=CC3SC4=C(C=CC=C4)C1)CNC(C)=O,1
O(CCCCN1CCN(CC1)C=2C=3C(C=CC2)=CC=CC3)C4=C(C=5C(=CNC5O)C=C4)C,1
S(=O)(=O)(C=1N=C(C=C(N1)C(F)(F)F)C=2SC=CC2)C,0
[C@@H]12N(CC3=COC4=CC=C5C(=C34)C=CC=C5)[C@@H](CC1)C[C@](O)(C6=CC=C(C=C6)Cl)C2,1
S1C(=C(N=C1N(C)C)C2=CC=CC=C2)C(OCC)=O,0
ClC=1C=C(C=2OC(=C(N2)CN3CCC(CC3)C(=O)NCC=4C(OC)=CC=CC4)C)C=CC1,0
ClC=1C(CSC=2N(C(=NN2)C=3OC=CC3)CC=C)=C(F)C=CC1,0
C=1(N(C(CN2CCN(CC2)C3=C(OC(C)C)C=CC=C3)=CC1)C)C(NC(C)C)=O,1
S1C2=C(CCN(C2)C(=O)C)C3=C1N(C(=O)N(C3=O)CC4=CC=CC=C4)CC(=O)NC=5C=C(OC)C=CC5,0
C(N1CCCC1)(C2=CC(CN3CCN(CC3)C4=C(OC(C)C)C=CC=C4)=CC=C2)=O,1
SC=1N(C(=NN1)COC2=CC=3OCOC3C=C2)C4=CC=CC=C4,0
S(=O)(=O)(N1CCN(CC1)CCNC(=O)C(=O)NC=2C=CC(F)=CC2)C3=CC=C(C=C3)C,0
S1C=2N=C(N=C(N3CCN(CC3)C=4N=CC=CN4)C2C(=C1C(OCC)=O)C)C,0
S(CC(=O)NC=1C=CC(C(C)(C)C)=CC1)C=2N(C3=CC=CN=C3)C(O)=NN2,0
N1C(=CC=2C1=NC=CC2)CN3CCC(CC3)CCC4=CC=CC=C4,1
S(O)(O)(=C(C=NC(=O)C(=O)NCC=1C(OC)=CC=CC1)C=2SC=CC2)C=3C=CC(F)=CC3,0
S1N=C(N2CCN(CC2)CCCCNC(=O)C=3C=CN=CC3)C4=C1C=CC=C4,1
O1C(CN\2C=3N=C4N(C(=O)C3C=C(/C2=N\C(=O)C5=CC(OC)=CC=C5)C(OCC)=O)C=CC=C4)=CC=C1,0
O1C2=C(OC1)C=CC(CNC(=O)COC(=O)C3=C(NC(=O)C=4OC=CC4)C=CC=C3)=C2,0
S(C1=NC(N2CCOCC2)=C3C(CC(OC3)(C)C)=C1C#N)C(OC)=O,0
S(=O)(=O)(N1CCC(CC1)C(=O)NC=2SC=CC2C(=O)NC)C=3SC=CC3,0
O1[C@H](CCC=2C1=CC(O)=CC2)CNCCCCCC,1
FC(F)(F)C1=CC(N2CCN(CC2)C(=O)C3=NN(C(=O)N(C3=O)C)C4=CC=C(C=C4)C)=CC=C1,0
FC1=CC=C(CCCCN2CCN(CC2)C=3N=CC=CN3)C=C1,1
C=1C=C(SCCCN2CCN(CC2)C3=CC=C(C=C3)Cl)C=CC1F,1
S(CC(=O)NC1=CC=C(C=C1)C(=O)C)C=2SC(=NN2)N,0
ClC1=CC=C(S(=O)(=O)N(C=2C(=C(S(=O)(=O)N3CCN(CC3)C)C=CC2C)C)C)C=C1,0
C1(=CC=2C(=CC=CC2)C(C3=C1C=CC=C3)=C)C4=CCN(CC4)C,1
S1C(N2CC(CCC2)C(=O)NC3=C(CC)C=CC=C3)=NC4=C1C=C(OCC)C=C4,0
O(C1CCN(CC1)C(=O)C2=CC=3N=C(OC3C=C2)CCCC)C,0
O=C1C(N2CCCC2)C(=NCCC(=O)NC=3C=CC(OCC)=CC3)C1=O,0
O=C1N(N=C(CC1)C=2C=CC=CC2)CC(=O)NCCCN(CC)C3=CC=CC=C3,0
S(CCC(=O)NC1=C(C(=O)NCCCC)C=CC=C1)C2=CC=CC=C2,0
S(CC(=O)N1CCC=2C1=CC=CC2)C=3N(C(=NN3)COC=4C=C(C=CC4)C)C,0
S(C(F)(F)F)(OC1=C2C([C@H](C)[C@@H](CC2)NCCC)=CC=C1)(=O)=O,1
C1(=CC(=CC=C1)C#CC2=CC=CC=C2)C(NCCCCN3CCN(CC3)C=4C=CC=C(Cl)C4Cl)=O,1
N1(C=C(C=2C=CC(=CC2)F)C=3C1=CC=C(C)C3)C4CCN(CC4)CCN5C(NCC5)=O,1
S(=O)(=O)(N1[C@@H](CCC1)C(OCC(=O)NC=2C=CC(OC(F)F)=CC2)=O)C=3C(F)=CC=CC3,0
ClC=1C=C(C(OCC(=O)NC2=CC(S(=O)(=O)N3CCOCC3)=CC=C2C)=O)C=NC1Cl,0
ClC1=CC=C([C@]2(O)C[C@H]3N(CC2)CCC=4C3=CC(O)=C(C4)C)C=C1,1
C1=CC=C2C(=C1C=3N(C(SCCCN4CCC=5C(CC4)=CC6=C(C5)OC(=N6)C(C)C)=NN3)C)C=CC(C)=N2,1
C1(C(NC[C@H]2N(CCC2)CC)=O)=C(C(OC)=CC=C1OC)O,1
C=12C3=C(NC=C3)C=CC1CCC(C2)N(CCC)C,1
O1C=2C=C3N(CC)C=CC(=O)C3=CC2OC1,0
BrC1=CC=C(N2N=C(C=3C(C2=O)=CC=CC3)C)C=C1,0
S1(=O)C2=C(N(C(=O)C3=C1C=CC=C3)C)C=C(C=C2)C(=O)NCCCN(C)C,1
O(C1C(CN(CC1)CCOCC)C)C(=O)C,0
BrC=1C=CC(C(=O)NC(=S)NNC(=O)CCN2CCCCC2)=CC1,0
C=1(C(=NC(=C(C1)Cl)NCC)OC)C(NC2CN(CCN(C2)CC)C)=O,1
S(=O)(=O)(NC1=C(C(=O)N2C(CCCC2)C)C=CC=C1)C=3C(=C(N=S(O)(=O)C)C(=CC3)C)C,0
N1=C(C=2C=CC(=CC2O1)F)C3CCN(CC3)CCCOC=4C(OC)=CC=CC4,1
N(C1CCC2=C(C1)C=C3NC=NC3=C2)(CCN4CCN(CC4)C5=CC=CC=C5)CCC,1
S(C1=NC=2CCCC2C=C1C#N)CC3=CC=NC=C3,0
FC=1C=CC(C(=O)CCCN2CCC3(N(CN(C3=O)CC)C4=CC=CC=C4)CC2)=CC1,1
C1(C(N[C@H]2CN(CCN(C2)CC)C)=O)=C(C=C(C(=C1)Cl)N)OC,1
FC1=C(C2=NOC(=C2)C(O)O)C=CC=C1,0
C1(C(N[C@@H]2CN(CC3=CC=CC=C3)CCC2)=O)=C(C=C(C(=C1)Cl)NC)OC,1
FC=1C(NC(=O)CC2C3=C(NC2=O)N(C(=O)N(C3=O)C)C)=CC=CC1,0
N1C(=CC=C1CN2CCN(CC2)C3=C(OC)C=CC=C3)C=4C=CC(=CC4)C(C)C,1
O1C(COC=2C1=CC=CC2)COC(=O)N(C)C,0
ClC1=CC=C(S(=O)(=O)C=2C(N(C=3N=C4N(C(=O)C3C2)C=CC=C4)CC)=N)C=C1,0
OC=1N=C2N(N=C(C2=C(C1)C)C)C3=CC=C(C=C3)C,0
N1(C[C@H](C2=CC(N)=CC=C2)CCC1)CCC,1
O(C(=O)NC1CCC(CC1)CCN2CCC=3C(C2)=CC=CC3)CC(C)C,1
N1(CCN2CCCCC2)CCN(CC1)C3=C(C=CC(=C3)C)C,0
S(C=1N(C2=CC=C(OC)C=C2)C=CN1)CC(=O)NC=3C=C4OCOC4=CC3,0
N1(CCN(CC1)C2=C(C=CC=C2)OC)CCCCCNC(C=3C=CC4=CC=CC=C4C3)=O,1
N1(C=C(C2=CC=C(C=C2)F)C=3C1=CC=C(C)C3)C4CCN(CC4)C,1
C1(=CCN(CC1)CCC#CC=2C=C3C=CNC3=CC2)C=4C=CC=CC4,1
O=C1N2C(=NC=3N(C(=O)C(=CC31)C#N)C4=NOC(=C4)C)C(=CC=C2)C,0
S(=NC1=CC(OCCNCC2=CC=CC=C2)=CC=C1)(O)(=O)C,1
O1C(C(=O)NCCCN(CCCC)CC)=CC=2C1=NC=3C(C2)=CC=C(OC)C3,0
S(=O)(=O)(NCCN1CCN(CC1)C2=CC=C(OC)C=C2)C3=CC=C(C=C3)C,0
O=C(NC1=CC=C(C=C1)C(OCCC)=O)CC(C)(C)C,0
O=C(N/N=C/CCC1=CC=CC=C1)C=2C=CC=CC2,0
O=C(NCCCN(CC)CC)C1=C2C(=NC(NC3=C(OC)C=C(OC)C=C3)=C1)C=CC=C2,0
O=C1C(=CC=2N(C=3C=C(C=CC3)C(O)=O)C=CC2)C(=O)C=4C1=CC=CC4,0
FC1=C(C=2OC(N3CCCC3)=C(N2)C#N)C=CC=C1,0
N1(C=2C(N=C1NCC3=NC=CC=C3)=CC=CC2)CC,0
OC=1NC2=C(C=3CC(N(CCN4CCN(CC4)C5=CC=CC=C5)CCC)CCC3C=C2)C1,1
C1(=C(C=C2C(C3C4=C(CNC3CO2)C=CC=C4)=C1)O)O,1
S(CC(=O)N1CCC(CC1)C)C=2N(C(=NN2)CN3C=4C(SC3=O)=CC=CC4)C,0
ClC1=CC=2NC(N3CCN(CC3)CCCNC(=O)CCCCCCCCCCC(=O)NCCCN4CCN(CC4)C=5NC6=C(N=C7C5C=CC=C7)C=CC(Cl)=C6)=C8C(=NC2C=C1)C=CC=C8,1
O=C(O)C1C(CCCC1)C(=O)NC=2C(OC)=CC=C(OC)C2,0
ClC1=CC=C(C(N2CCN(CC2)CCCCNC(=O)C3=CC=4C(C=C3)=CC=CC4)C5=CC=CC=C5)C=C1,1
C1(=CC=2N(C(O)=NC2C=C1)C3CCN(C4CCN(CC4)C(NC=5C=C(C=CC5)SC(F)(F)F)=O)CC3)F,1
S(CC(=O)N1CCC=2C1=CC=CC2)C3=C(N)C=CC=C3,0
N1(C(CC2(CC1=O)CCCC2)=O)CC3=CC(CN4CCN(CC4)C=5C(OC(C)C)=CC=CC5)=CC=C3,1
S(=O)(=O)(C=1C=2C(N(C1)CC(=O)N(CC)CC)=CC=CC2)CC(=O)NC=3C=C4OCCOC4=CC3,0
O1C2=C(C=CC=C2O)CC(C1)N(C/C=C/I)CCC,1
O=C(N1CCC(N2N=NC=3C2=CC=CC3)CC1)NC=4C=CC(OCC)=CC4,0
