SMILES,pIC50
FC1=CC=C(N2C3=C4C(CN(CCC4=CC(OC)=C3OC)C)=C2)C=C1,6.4318
FCCC=1C=CC(C(=O)NC/C=C/CN2CCN(CC2)C=3C(OC)=CC=CC3)=CC1,6.88273
C=1C=CC(=C(Cl)C1Cl)N2CCN(CCCCOC=3N=C4C(=CC3)C=CC(=N4)O)CC2,9
C1CN(CCN1C2=CC=C(C=C2)Cl)CC3=CC(=C(C=C3OCCF)OC)OC,6.12
N1(CC=2C=CC=CC2)CCC(CC1)COCCCCCC=3C=CC=CC3,5.73
OC1=C2[C@@H]3CC[C@@H](C3)C2=C(O)N1CCCCN4CCN(CC4)C=5N=CC=CN5,7.55
FC=1C=C2ON=C(C3CCN(CC3)CCC4CCC=5C(C4=O)=CC(N(=O)=O)=CC5)C2=CC1,7.43004
C=1C=C([C@@H]2CC[C@@H](CC2)N3CCN(CC3)C4=CC=CC=C4)C=C(OC)C1,5.62
N1(CCN(CC1)C2CCC(C=3C=C(OC)C=CC3)CC2)C4=CC=CC=C4,6.04
FC1=CC=C(N2C=C(C3CCN(CC3)C)C4=C2C=CC(=C4)C=5N(N=CC5)C)C=C1,7.82391
N1(C(CN2CCN(CC2)CC=3C=CC(OC(F)(F)F)=CC3)=O)C(CC4=C1C=CC=C4)C,5.42
FC1=CC=C(N2CCN(CC2)CC=3C=4C(NC3)=CC=C(C4)C#N)C=C1,5.74473
N1(C(CN2CCN(CC2)CC=3C=C(Cl)C(=CC3)Cl)=O)[C@@H](CC4=C1C=CC=C4)C,7.37
C12(N(CNC1=O)C3=CC=CC=C3)CCN(CC2)CC4C=5C(=CC=CC5OC)OCC4,7.54
N1(C(N2CCCC2C1=O)=O)CCCCN3CCN(CC3)C=4C=CC=CC4,6.38
N1C=C(CCCCN2CC=C(CC2)C=3C=CC=CC3)C=4C1=CC=C(Cl)C4,8.51
S(C(F)(F)F)(OC=1C=C2C(=CNC2=CC1)CCN(CCC)CCC)(=O)=O,6.3
N1(CCC(=CC1)C=2NC3=C(N2)C=CC=C3)CC4=CC=CC=C4,5.85387
N1C=C(CCCCN2CC=C(CC2)C3=C(Cl)C=CC=C3)C4=C1C=CC=C4,7.68
N1(CCN(CC1)C=2C(=CC=CC2)OC)CC=3N=NN(C3)CCOCCOCCOCCF,5.33
C(C1=CC=C(C=C1)CCN(C2CC3=CC(OC)=C(C=C3C2)OC)CCC)(F)(F)F,6.51
C1=2C(NC(=C1)O)=C(Cl)C=CC2OCCNCC3=CC=C(C=C3)C,9.19
C1(=CC(=O)C=2C(O1)=CC=C(OCCN(C)C)C2)C3=CC=CC=C3,5.35
C=1C2=C(C=CC1OCCCCN3CCN(CC3)C4=CC(=CC=C4)OC)C(=CC(O2)=O)C,6.81
C=1(C(=C(OC)C=C(C1OC)CC)O)C(NC[C@H]2N(CCC2)CC)=O,7.72
C1(=CC(=O)C=2C(O1)=CC=C(OCCCCCCN(C)C)C2)C3=CC=CC=C3,5.25
C1(=NSC=2C1=CC=CC2)N3CCN(CC3)CCC4=CC=5C(C(=O)NC5C=C4)(C)C,8.51
C1(CCN2CCN(CC2)C3=CC=C(C=C3)Cl)CC4=C(C1)C=C(C=C4)F,5.85
O=C1N(CCCN2CCN(CC2)C3=CC=CC=C3)C(=O)NC14CCCC=5C4=CC=CC5,6.1707
N1(C2=NC=CC=N2)C[C@@H]3CC[C@H](CN3CC1)COC4=CC=C(C(=O)OC)C=C4,6.6
C=12C=3C(=CNC3C=CC1CC[C@H](C2)N(CC(C)C)CCC)C=O,7.55
C12=C(C3=CC=CC=C3N1)CN(CC2C4=CC=CC=C4)CCCCC=5C=CN=CC5,6.39
N1(CCN(CC1)C[C@H]2CC[C@H](NC=3N=CC=CN3)CC2)C=4C=CC=CC4,8.24
C(NCCCCN1CCC(CC1)(C=2C=CC(=CC2)Cl)O)(=O)OC(C)(C)C,5.68
N1(C=2C(C)=CC=CC2)CCN(CC1)CC=3C=C(C(O)(CC)C)C=CC3,6.7
C1=CC=C2NC=3CC4=C(CCN([C@H](CC3C2=C1)C)C)C=CC=C4,7.07
COC1=C(Cl)C=C(C=C1Cl)N2CCN(C[C@H]3C[C@@H]3C4=CC=CC=C4)CC2,6.64
C=1(C(NCCCCN2CCN(C(C3=CC=CC=C3)C4=CC=CC=C4)CC2)=O)SC=CC1,6.21
C1=CC(=CC=2C1=NC=CN2)C(NCCCCN3CCN(CC3)C4=C(C=CC=C4)OC)=O,6.75
[C@@H]12[C@@H](CCC=3C1=C(OC)C=CC3)N(C2)CCC,6.48
ClC1=C(N2CCN(CC2)CCCCOC=3C=4N(N=CC4)C=CC3)C=CC=C1Cl,7.60206
N1C(=CC=C1CN2CCN(CC2)C3=C(OC)C=CC=C3)C4=CC=C(C(F)(F)F)C=C4,7.6
N1(CCN(CC1)C2=NC=CC=N2)CC=3N=C(NC3C)C=4C=CC=CC4,5.84164
C1(=CC=C(C(=C1)F)C2CCN(CC2)CC=3N(C=4C(N3)=NC=CC4)C)OC(F)(F)F,5.93
N1(C=2N=CC=NC2)CCN(CC1)CC3=CC(C4=CC=C(C=C4)F)=CN=C3,6.35
C1=2C(C(CCCN3CCC(CC4=CC=CC=C4)CC3)CCC1)=CC=CC2OC,5.89
C(N([C@H]1[C@@H](N2CCCC2)CCCC1)C)(CC3=C(C=C(C(=C3)Cl)Cl)N)=O,5.81
C1(=C(C(C(=O)NC[C@H]2N(CCC2)CC)=C(OC)C(=C1)O)C)C,8.11
S(C1(CCN(CC1)CCC=2C(=CC(=CC2)F)F)F)(C=3C=CC(N4CCC4)=CC3)(=O)=O,5.7
N1(C(CC2(CC1=O)CCCC2)=O)[C@@H](CN3CCN(C4=CC(F)=C(C=C4F)F)CC3)C,6.24
N1(C(CC2(CC1=O)CCCC2)=O)[C@@H](CN3CCN(C4=CC(F)=C(C=C4F)F)CC3)C,6.01
N1(C(=CC=C1CN2CCN(CC2)C3=CC(Cl)=CC=C3)CN4C(=O)CCC4)C,7
C=12C=3C[C@@H](N(CCC)CCC)CCC3C=CC1NC(=C2)C#N,6.05
C12=C3C[C@H](N(CCC)CCC)CCC3=CC=C1NC(=C2)C#N,7.46
C12=C3C[C@H](N(CCC)CCC)CCC3=CC=C1NC(=C2)C#N,6.27
C=12C(=C(CCC)SC1)CN[C@H]3[C@H]2C=4C(=CC(=C(C4)O)O)CC3,7
N1(CCN(CC1)CC[C@H]2CC[C@H](NC(=O)C)CC2)C3=CC=CC=C3,8
N1(C(CN2CCN(CC2)CC=3C=C4OCOC4=CC3)=O)[C@@H](CC5=C1C=CC=C5)C,5.84
[C@@H]12C=3C(=CC(=CC3CCN1CCC)OC)C=4C(C2)=CC=C(O)C4O,9.77
N1(C(=CC=C1CN2CCN(CC2)C3=C(OC)C=CC=C3)CN4C(=O)CCC4)C5=CC=CC=C5,7.1
S(C=1C=CC(N2CCN(CC2)CC[C@@H]3C=4C(=CC=CC4)CCO3)=CC1)(=O)(=O)N,5.25
C1(CCN(CC1)CCC[C@@H](C2=CC=C(C=C2)F)O)(C3=CC=C(C=C3)Cl)O,7.14
ClC1=CC=C(C2(O)CCN(CC2)CCC[C@@H](O)C3=CC=C(F)C=C3)C=C1,6.5544
ClC1=CC=C(C2(O)CCN(CC2)CCCC(O)C3=CC=C(F)C=C3)C=C1,6.63451
C1=CC=CC=2OC(CCC21)CNCC3=CC(=CC=C3)CN4C(C5N(C4=O)CCC5)=O,7.4
N1(C2=NC=CC=C2)CCN(CC1)CCNC3C=4C(=C(OC)C=CC4)CCC3,5.73
N1(C=2C(OC(C)C)=CC=CC2)CCN(CC1)CC=3C=C(CN(C(=O)C)C)C=CC3,7.66
OC=1C=C2CC(N(CCN3CCN(CC3)C4=CC=CC=C4)CC#C)CCC2=CC1,6.61083
N1(CCC(=CC1)C=2C=3C(NC2)=CC=CC3)CCCCC4=CC=NC=C4,6.54363
ClC1=C(N2CCN(CC2)CCCOC3=CC4=NNC=C4C=C3)C=CC=C1Cl,6.98297
ClC1=C(N2CCN(CC2)CCCCNC(=O)C=3C=CC(=CC3)C#C)C=CC=C1Cl,7.82391
C1(=CC2=C(OC3=C1C=CC=C3)C=CC=C2)C4=CCN(CC4)CC=C,6.96
S1N=C(N2CCN(CC2)CCCCNC(=O)C=3C=4NC=CC4C=CC3)C5=C1C=CC=C5,7.55284
C1=CC=2CCC(CC2C=C1O)N(CCC)CCN3CCN(CC3)C(C=4NC5=C(C4)C=CC=C5)=O,6.94
C1(NS(=O)(=O)C2=CC=CS2)CCN(C1)CCOC3=CC=CC=C3C(C)C,7.8
FC=1C=CC(C(=O)CCCN2C[C@@H]3[C@@H](N4C=5C3=CC=CC5NCC4)CC2)=CC1,7.52288
C1N(C)CCC=2C(CC3=C(C1)C=CC=C3)=CC(=C(C2Cl)O)Cl,7.43
C1=CC=C2CN(CC2=C1)CCN3CCN(C3=O)CC4=CC=CC=C4,5
OC1=C2CC[C@H](N(CCCCCCCCC)CCC)CC2=CC=C1,7.16115
FCCCOC=1C=C2C=3[C@H](N(CC2)CC)CC=4C(C3C1)=C(O)C(O)=CC4,8.21467
FCCOC=1C(N2CCN(CC2)CCCCNC(=O)C=3C=CC(N(C)C)=CC3)=CC=CC1,7.82102
S1N=C(N2CCN(CCC3=C4N(CCC(C4=C(C=C3)C)C)C(=O)C)CC2)C5=C1C=CC=C5,7.92082
BrC1=C(O)C(C(=O)NC[C@H]2N(CCC2)CC)=C(OC)C(OC)=C1,10.1938
C1(=C(C(Br)=CC(=C1OC)OC)O)C(NC[C@H]2N(CCC2)CC)=O,9.19
BrC1=C(O)C(C(=O)NC[C@@H]2N(CCC2)CC)=C(OC)C(OC)=C1,8.18442
C=1(NC=2C=CC=CC2C1)C(=O)NCCCCN3CCN(CC3)C=4C(=C(Cl)C=CC4)Cl,6.99
C1C(CCC=2N=C(SC21)N)N(CCN3CCN(CC3)C4=CC=CC=C4OC)CCC,6.78
C1(N(CCN1C)CCN2CCN(C3C4=C(C=C(C=C4)Cl)C(C3)C5=CC=C(C=C5)F)CC2)=O,6.72
C12=C3[C@H](N(CCC3=CC(=C1)SCCC(O)=O)C)CC=4C2=C(C(=CC4)O)O,6.83
C(C1=CC=C(C=C1)F)(CC2CCN(CC2)CC=3C=CC=CC3)=O,5.81
C=1(C(=O)NCCN2CCN(C=3C=CC(=CN3)Cl)CC2)C=CC(=CC1)F,5.88
N1=C(C=2C=CC(=CC2O1)F)C3CCN(CC3)CCCOC4=CC(C)=C(C=C4)C(=O)C,6.74
C1(C(N[C@@H]2CN(CCN(C2)CC)C)=O)=C(C=C(C(=C1)Cl)NC)OC,7.46
C1(C(NC2CN(CCN(C2)CC)C)=O)=C(C=C(C(=C1)Cl)NC)OC,7.21
C1(C(N[C@H]2CN(CCN(C2)CC)C)=O)=C(C=C(C(=C1)Cl)NC)OC,6.49
C1(=CNC=2C1=CC=CC2)[C@H]3CC[C@@H](CC3)CCN4CCN(CC4)C5=NC=CC=C5,8.55
C1(=CNC=2C1=CC=CC2)[C@H]3CC[C@@H](CC3)CCN4CCN(CC4)C5=NC=CC=C5,8.59
C1(=CNC=2C1=CC=CC2)[C@H]3CC[C@H](CC3)CCN4CCN(CC4)C5=NC=CC=C5,6.86
C1=C(C(NC)=C2C(OCCO2)=C1C(OCC3CCN(CC3)CCCC)=O)Cl,6.66
C12=C(C3=CC=CC=C3N1)CCN(C2)CCCCC4=NC5=CC=CC=C5C=C4,7.08
C1N(CCCC2=C(CC=3C(=CC=C(C3)O)C1)C=CC=C2)C,7.2
N1(C(C=C(C#N)C#N)=CC=C1)C2CCN(CC2)CC=3C=CC=CC3,5.11
C1=2C(NCCCN(CC)CCCCCOC1=CC(=C(C2)Cl)N)=O,8.11
C=1(N(C2=CC=CC=C2N1)CC3=CC=C(C=C3)Cl)S(=CC=4C=CC(C(=O)OC)=CC4)O,6.26
C1(=CC(=O)C2=C(O1)C=C(C=C2)OCCCCCCCN3CCC(CC3)O)C=4C=CC=CC4,5.4
N12C(=NC3=C1C(=CC=C3)CC(C2)N(CCC)CCC)S,7.4
N12C(=NC3=C1C(=CC=C3)C[C@H](C2)N(CCC)CCC)S,9.22
N12C(=NC3=C1C(=CC=C3)C[C@H](C2)N(CCC)CCC)S,7.41
C1=C(C=CC(C(=O)CCCN2CCN(CC2)C=3N=CC=CN3)=C1)F,7.01
C1=C(C=CC(C(=O)CCCN2CCN(CC2)C=3N=CC=CN3)=C1)F,6.17
N1(CCN(CC1)C2CCC(NC3=NC=CC=N3)CC2)C=4C=CC=CC4,6.8
N1(C(CN2CCN(CC2)CC3=CC=C(C=C3)Cl)=O)C(CC4=C1C=CC=C4)(CC)CC,6.89
N1(C=2C=C(Cl)C=CC2)CCN(CC1)CCCC=3C=4C(=CC(=CC4)OC)CCC3,6.11
C1(C2=C(C=C(C(=C2)O)Cl)CCN(C1)C)C=3C(Br)=CC=CC3,6.23
C1=2C(N3CC(C)(C)NCC3)CC(C1=CC=C(C2)C)C=4C=CC(=CC4)F,8.25
S1(N(C=2C=CC=C3C2C1=CC=C3)CCCN4CCC(C(C5=CC=C(C=C5)F)=O)CC4)(=O)=O,7.39
N1(C[C@@H](C2=CC(O)=CC=C2)CCC1)C3=CC=C(C=C3)CC,7.05
N1(C[C@H](C2=CC(O)=CC=C2)CCC1)C3=CC=C(C=C3)CC,5.87
[C@@H]12C=3C(=CC=CC3CCN1C)C4=C(C2)C=CC(C)=C4O,5.97
[C@@H]12C=3C(=CC=CC3CCN1C)C4=C(C2)C=CC(C)=C4O,5.97
C1=CC2=CNC(=C2C(=C1OCCCCN3CCN(CC3)C4=CC=CC=5C4=CC=C(C5)F)C)O,8.03
C=1(OC2=CC=CC=C2C1)CN3CCN(CC3)CC=4C=CC(=CC4)OC,5.57
N1(C=C(C2CCNCC2)C=3C1=CC=C(Cl)C3)C4=CC=C(C=C4)F,7.64
C=1(OC2=CC=CC=C2C1)CN3CCN(CC=4C=C(OCCF)C=CC4)CC3,5.64
C1(=C(CC)C(C(NC[C@H]2N(CCC2)CC)=O)=C(OC)C(O)=C1)CC,8.75
C12=C(N(C3=CC=C(C=C3)F)C=4C1=CC(=CC4)F)CCN(C2)CCC=5N=CC=CC5,8.15
C=1(C=2C(F)=CC=CC2F)NC(CN3CCN(CC3)C4=C(OC)C=CC=C4)=CC1,8.96
C1C=2SC(=NC2CCC1N(CCN3CCN(CC3)C4=CC=C(C=C4)C5=CC=CC=C5)CCC)N,6.58
FC1=CC2=C(C(N3CCN(CC3)CCCOC4=CC=5C(=CNC5O)C=C4F)=CC=C2)C=C1,8.73049
C=1(C(NCC2N(CCC2)CC)=O)C(=CC(=C(C1)Br)OC)OC,7.36
FC=1C(N2CCN(CC2)CCCCNC=3N=CC=C(C3)C4=CC=CC=C4)=CC=CC1,8.82391
N1(C(=O)CCCC1)CC=2OC(CN3CCN(CC3)C4=C(OC(C)C)C=CC=C4)=CC2,7
N1=C(C=2C=CC(=CC2O1)F)C3CCN(CC3)CCCOC=4C=C5OC=C(C(C5=CC4)=O)C,7.78
N1=C(OC=C1CN2CCN(CC2)C3=CC=CC=C3)C4=CC=CC=C4,5.76
O(CCCN1CCN(CC1)C2=NC=CC=C2)C3=CC=4OC(=O)C=C(C4C=C3)C,7.09002
C12=C(NC=3C1=CC=CC3)CC4N(C2CC4)CCCCC5=CC=CC=C5,6.13
C1(=CC=CC(=C1Cl)N2CCN(CC2)CCCCNC(C=3OC4=C(C3)C=CC=C4)=O)Cl,7.35
N1(C2=NC=CC=C2)CCN(CC1)CC[C@H]3CC[C@H](NC=4N=CC=CN4)CC3,7.92
N1(CC(/C=C/C=2C=CC=CC2)CCC1)CCC3=CC=CC=C3,5.62
N1(CC(/C=C\C=2C=CC=CC2)CCC1)CCC3=CC=CC=C3,6.92
C(N1CCCCC1)(C2=CC(CN3CCN(CC3)C4=CC(Cl)=CC=C4)=CC=C2)=O,6.46
N1(C(C2=CC=CC=C2C1=O)=O)CCCCN3CCN(C4=NSC=5C4=CC=CC5)CC3,7.31
FC=1C=C2N=C(O)N(C3CCN(CC3)CCCN4C=5C(OCC4=O)=CC=CC5)C2=CC1,8.60206
C1=CC=C2N=C(N(C2=C1)C)CN3CCN(CC3)C4=CC=C(C=C4)Cl,5
ClC=1C=C2NC(O)=NC2=C(OCCNCC3=CC=CC=C3)C1,9.60206
C1=2C(NC(=N1)O)=CC(=CC2OCCNCC=3C=CC=CC3)Cl,8.59
S(=O)(=O)(NCCCCN1CCN(CC1)C2=NOC3=C2C=CC=C3)C4=CC=5C(C=C4)=CC=CC5,7.82391
C1(=CNC2=C1C=CC=N2)CN3CCC(CC3)CCC4=CC=CC=C4,5.96
C=1(C=CC(C2CCN(CC=3N(C4=C(N3)C=CC=C4)C)CC2)=CC1)F,7.62
C1=2OC(C)C(N(C1=CC=CC2N3CCN(CC3)CCCC4=CNC5=C4C=CC=C5)C)=O,7.45
C12(C(NCN1CC)=O)CCN(CC2)CCCC(C=3C=CC(=CC3)F)=O,6.77
C1=CC(=C(C=C1)OC)N2CCN(CCC2)CCCCNC(C=3C=CC(=NC3)Br)=O,6.84
C=1(C(=NC(=C(C1)Br)NCC)OC)C(NC2CN(CCN(C2)CC)C)=O,7.32
C=12C(=CC(=CC1CCCO2)C)OCCNCCCCC3=CC=C(C=C3)OC,8.75
C1(=CC(C(NCC2N(CCC2)CC)=O)=C(OC)C(O)=C1)N(=O)=O,5.52
C1=2N(CC(N3CCN(CC3)CCO)C=4C(S1)=CC=C(F)C4)C=CC2,7.66
C1(=C(C2(O)CCN(CC2)CCCC(C3=CC(=CC=C3C)C)=O)C=C(C=C1)C)C,7.34
C1(=NOC(=C1)CCCCN2CCN(C3=C(OCC)C=CC=C3)CC2)C=4SC=CC4,6.71
N1=C(C=2C=CC(=CC2O1)F)C3CCN(CC3)CCCOC=4C(=CC(=CC4)Br)OC,6.58
N1(CCN(CC1)CC2C3=C(C(OC)=CC=C3)CCC2)C4CCCCC4,5.37
N1(C(N2CCCCC2C1=O)=O)CCN3CCN(CC3)C=4C(OC)=CC=CC4,6.61
N1(CC2CC=3C(C2)=CC=CC3)CCC(CC1)CC4=CC=CC=C4,6.24033
OC=1C=C2[C@@H]3[C@H](N(CC=4C3=CC=CC4)C)CCC2=CC1,6.44491
C12=C(N=C(N(C1=O)N)SCCCN3CCC(C=4C(OC)=CC=CC4)CC3)SC(=C2C)C,7
N1([C@H]2C=3C(CC1)=CC=CC3C=4C(C2)=CC=CC4C=C)C,6.75203
C1(C(NC[C@H]2N(CCC2)CC)=O)=C(C(CC)=CC=C1OC)O,8.33
C12(C(N(CCC)CN1C)=O)CCN(CC2)CCCOC3=CC=C(C=C3)F,6.64
OC=1N(C2CCN(CC2)CC=3C=4C(NC3)=CC=C(OC)C4)C5=C(N1)C=CC=C5,7.90309
C=1(SC=2C=CC(=CC2C1)I)C(=O)NCCCCN3CCN(CC3)C=4C(OC)=CC=CC4,9
O(C=1C(N2CCN(CC2)CCCCN3N=NC(=C3)C4=CC=CC=C4)=CC=CC1)C,6.64149
ClC=1C=C(N2CCN(CC2)CC=3N=C4N(N=C(Cl)C=C4)C3)C=CC1Cl,6.17393
C=1(C(=C(C(=O)NC[C@H]2N(CCC2)CC)C(OC)=C(O)C1)C)Cl,7.96
C=1C(C)=CC=C(C)C1N2CCN(CCCC(C=3C=CC(=CC3)F)=O)CC2,7.89
C1(=C2C(CCO2)=CC(=C1)Cl)C(NC[C@H]3N(CCC3)CC)=O,8.19
O=C1CC2(CCC3=CC=CC=C3C2)C(=O)N1CCCCN4CCN(CC4)C=5N=CC=CN5,6.27
C1=C(C=CC2=C1CC(CC2)N(CCC)CCN3CCN(CC3)C4=CC=CC=C4)NC(C)=O,5.89
C=1(C=C(CN2CCN(CC2)C=3C=CC=CC3)NC1)C4=CC=CC=C4,6.77
OC[C@H]1N(CCC=2C(CC=3NC=4C(C3C1)=CC=CC4)=CC=CC2)C,5.53417
OC[C@@H]1N(CCC=2C(CC=3NC=4C(C3C1)=CC=CC4)=CC=CC2)C,6.57187
N1(C=2C(OC)=CC=CC2)CCN(CC1)CCSC3C4=C(C(OC)=CC=C4)CCC3,8.11
N1(C=C(C2=CCN(CC2)C)C=3C1=CC=C(N(=O)=O)C3)C=4C=CC(=CC4)F,9.12
N1=C(C=2C=CC(=CC2O1)F)C3CCN(CC3)CCCOC4=C(C=C(C=C4)C(=O)C)OC,6.96
N1=C(C=2C=CC(=CC2O1)F)C3CCN(CC3)CCCOC4=C(C=C(C=C4)C(=O)C)OC,6.96
ClC=1C=C(CNC(=O)C2=CC=3N(C(=O)C4=C(S(=O)C3C=C2)C=CC=C4)C)C=CC1,6.5521
C=1C=C(N2CCN(CCN3CCC(CC3)C(F)(F)F)C2=O)C=C(C1)I,7.9
O(CCCN1CCN(CC1)C=2C(OC)=CC=CC2)C=3C(CCC4=CC(OC)=CC=C4)=CC=CC3,5.20066
C1C2=C(C3(CCN(C3)CCCSC4=NN=C(C5=C(N=C(S5)C)C)N4C)C1)C=CC(=C2)Cl,6.4
C1=CC=C2C(=C1)CCN(C2)CC[C@H]3CC[C@@H](CC3)NC(OCC)=O,5.57
O(C(=O)NC1CCC(CC1)CCN2CCC=3C(C2)=CC=CC3)CC,5.57
N1(C(C=2OC=NC2C)=NN=C1SCCCNC3CC4C(C3)(C4)C5=CC=CC=C5)C,6.6
N=1N(C(C=2C=CC=CC2)=C(N1)C)C3CCN(CC3)CC=4C=CC=CC4,5.92
C1(N(CSC1(C)C)CCCCN2CCN(CC2)C3=C(C)C=CC=C3)=O,5.75
N1N=C(C2=CN=CC=C2)C=C1C3CCN(CC3)CCC4=CC=CC=C4,6.05
C1(=NSC=2C1=CC=CC2)N3CCN(CC3)CCCCN4C(C5=CC=CC=C5CC4)=O,8.24
OC=1N(C=2C(=CC(CCN3CCN(CC3)C=4C=5C(C=CC4)=CC=CC5)=CC2)C1)CC,7.09044
N1(C2C=3C(=CC=CC3)C(C2)C=4C=CC(=CC4)F)CC(C)(C)N(CC1)C,7.92
N1=NN(C=C1CN2CCN(CC2)C=3C(=CC=CC3)OC)C4=CC=C(C=C4)OCCCF,6.47
C=1(C(NC[C@H]2CN(CC3=CC=CC=C3)CC2)=O)C(=CC=C(C1)Br)OC,5.8
C=1(C(NC[C@@H]2CN(CC3=CC=CC=C3)CC2)=O)C(=CC=C(C1)Br)OC,5.82
N1(C2=C(OC)C=CC=C2)CCN(CC1)CNC(C3=CC=C(C=C3)C)=O,6.76
C=1(C(=C(C(=O)NC[C@H]2N(CCC2)CC)C(OC)=CC1)Cl)CC,8.38
C1(=CC=C(C=C1)Br)C2(CCN(CC=3C4=C(C=CC=C4NC3)OC)CC2)O,8.64
C1(=C(C2=C3C(=C1OC)C=4C(C[C@@H]3N(CC2)C)=CC(=C(C4)OC)O)I)O,7.17
ClC1=CC=C(C2=NNC(C3CCN(CC3)CCC4=CC=CC=C4)=C2)C=C1,6.284
C=1(S(=O)(=O)NC2CN(CC2)CCOC3=CC=CC=C3SC)C=CC(=CC1)F,7.39
C=1C=C2C(CCCC2=C(C1)OC)CCCCN3CCN(CC3)C4CCCCC4,5.44
FC1=CC=C(N2CC3C4=C2C(OC)=C(OC)C=C4CCNC3)C=C1,7.17393
FC=1C=2N(CCCN3CCC(N4C5=C(N=C4O)C=CC=C5)CC3)C(=O)CCC2C=CC1,7.02228
N1C(=CC=C1CN2CCN(CC2)C3=CC=C(C=C3)F)C4=CC=C(C=C4)F,7.8
C12(C=3C(CCCC1)=CC=CC3)CCN(CC2)CC4=CC=CC=C4,5.43
ClC1=CC=2C[C@H](N(C)C)C[C@H](C2C=C1O)C3=CC=CC=C3,5.38405
FC1=CC=C(C2=C3CCCCCCC3=NC(N4CCN(CC4)CC)=C2)C=C1,9.85387
N12C(C(=O)NCCCCN3CCN(CC3)C4=C(OC)C=CC=C4)=CC=CC1=CC=N2,7.01
COC1=CC=C(C=C1)C2CCN(CCCCC3=CC=CC=C3)CC2,6.39
C1(=C2N(C=CC=C2)N=C1)CN3CCN(CC3)C4=CC=C(C=C4)Cl,5.66
C12=C(N3CCN(CC3)CC=4C=C(C5=CC=CC=C5)C=CC4)C=CC=C1OCCO2,8.77
C1(=CC=2C3=C(CC[C@H](C3)NCCC)C=CC2N1)C(=O)N,6.07
O(C=1C(N2CCN(CC2)CCCCN3N=NC(=C3)C4=CC=C(N)C=C4)=CC=CC1)C,6.70158
N1(CCC(=CC1)/C=C/C2=CC=CC=C2)CCC=3C=4C(NC3)=NC=CC4,6.55284
C12=C3C=C(C=C1C=4C(=CC=C(C4O)O)C[C@H]2N(CCC)CC3)SC,8.43
C12=C(NC=C1)C=CC=C2OCCNCCCCC3=CC=CC=C3,8.28
N1=C(C=2C=CC=CC2O1)C3CCN(CC3)CCCOC4=C(C=C(C=C4)C(=O)C)OC,6.77
C1(C(NC2CN(C3C4CC5CC3CC(C5)C4)CC2)=O)=C(C6=CC=CC=C6C(=C1)Br)OC,8.24
C=1(C(=O)NCCN2CC=3C=CC=CC3CC2)C(=CC=C(C1)Br)OC,5.66
C1(=NC2=C(N=CC(=C2)C)NC=3C1=CC=CC3)N4CCN(CC4)C,6.53
S1C2=C([C@@H](N3CCN(CC3)C)CC=4C1=CC=CC4)C=C(C=C2)CNC(=O)C,8.48149
C1(N2CCN(CC2)C)C=3C=C(C=CC3SC4=C(C=CC=C4)C1)CNC(C)=O,8.15
C1=2C(N3CC(C)(C)NCC3)CC(C1=CC=C(C2)Cl)C=4C=CC(=CC4)F,8.14
C1CC2=CC(=CC=3C=4C(C[C@H](C32)N1C)=CC=C(C4O)O)F,9.37
C1CC2=CC(=CC=3C=4C(C[C@H](C32)N1C)=CC=C(C4O)O)F,9.37
N12[C@H](CN(CC1)C3=CC=C(C=C3)F)CC[C@H](C2)COC4=CC=C(C=C4)F,6.69
[N+]1=2C(C3=C(C=C4C(=C3)OCO4)CC1)=CC5=CC=C(C(=C5C2)OC)OC,7.95
C1(C(CCC2=C1C=CC=C2)C3CCN(CC3)CCC=4C=CC=CC4)=O,6.22
C1(=N[C@@H](CN2CCN(CC2)C=3C=CC=CC3)[C@H](O1)C)C=4C(=CC=C(C4)Br)OC,5.62
S1C=2C=3N(C4C(CN(CC4)C)C3C=CC2)C=5C(C1)=CC=CC5,6.90001
C=1(OC2=CC=CC=C2C1)CN3CCN(CC=4C=C(OCCCF)C=CC4)CC3,5.53
N12C[C@@H](C3=CC=C(C=C3)SC)C=4C([C@H]1CCC2)=CC=CC4,5.99
C=1(C2=C(C(=C)C3=C(C1)C=CC=C3)C=CC(=C2)Cl)N4CCN(CC4)C,7.57
C=1C(=CC=2CCN(CCC2C1)CCCSC3=NN=C(N3C)C)C4=NOC(=C4)C,5.9
N1(C(CN2CCN(CC2)CC=3C=CC(=CC3)Cl)=O)C=4C=C(F)C=CC4CC1,5.59
C1C(C=2C(=NOC2CC1CN3CCC(CC3)C4=NOC=5C4=CC=C(C5)F)C)=O,6.92
N1(C2=C(C#N)C=CC=C2)CCN(CC1)CNC(=O)C3=CC=CC=C3,5.52
N1(C2(CCN(CC=3C4=CC=CC=C4OC3)CC2)C(N(C1)CCF)=O)C5=CC=CC=C5,8.1
C(=O)(N(C)C)N[C@H]1CC[C@@H](CC1)CCN2CCN(CC2)C3=CC(=CC=C3)Cl,7.27
C1=2C(N3CC(C)(C)NCC3)CC(C1=CC=C(C2)Cl)C4=CSC=C4,8.15
N1(CCN(CC1)CCC2CC3=CC=CC(=C3CC2)OC)C4=CC=CC=C4,6.89
N1(C(CC2(CC1=O)CCCC2)=O)CCN3CCN(CC3)C4=CC=C(C=C4)F,5.66
C1(=NSC=2C1=CC=CC2)N3CCN(CC3)CC#CCN4C(=C5C=CC=CC5=C4)O,5.96
